# Item reference — generated from item_db.json
# id	aegis_name	name	type	script	on_equip_script	on_unequip_script	notes
2441	Beach_Sandal	Beach Sandals	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bAgi,1;   bonus2 bSubEle,Ele_Fire,10;			
2442	Boots_Perforated	Red Stocking Boots	IT_ARMOR	bonus bLuk,2;   bonus bHPrecovRate,10;   bonus bSPrecovRate,10;   bonus3 bAutoSpellWhenHit,WZ_QUAGMIRE,3,20;   bonus bMdef,1;			
2443	Fish_Shoes	Fisher's Boots	IT_ARMOR				
2444	Krieger_Shoes1	Glorious Shoes	IT_ARMOR	bonus bMaxHPrate,10;   bonus2 bSubRace,RC_DemiPlayer,4;   bonus3 bAutoSpellWhenHit,AL_INCAGI,1,10;			
2445	Krieger_Shoes2	Glorious Popularized Shoes	IT_ARMOR	bonus bMaxHPrate,5;   bonus bMaxSPrate,5;			
2446	Krieger_Shoes3	Glorious Mass-Production Shoes	IT_ARMOR	bonus bMaxHPrate,5;			
2447	Military_Boots	Army Boots	IT_ARMOR				
2448	Air_Boss	Air Boss	IT_ARMOR	bonus bAgi,1;			
2449	Variant_Shoes_M	Variant Shoes	IT_ARMOR	bonus bMaxHPrate,20-getrefine();   bonus bMaxSPrate,20-getrefine();   bonus bDef,getrefine()/2;			
2450	Vital_Tree_Shoes	Vital Tree Shoes	IT_ARMOR	bonus bMaxHPrate,10;   bonus2 bHPRegenRate,30,10000;   bonus bHealPower2,5;   bonus bAddItemHealRate,5;   bonus bMdef,3;   bonus bVit,2;			
2501	Hood	Hood	IT_ARMOR				
2502	Hood_	Hood	IT_ARMOR				
2503	Muffler	Muffler	IT_ARMOR				
2504	Muffler_	Muffler	IT_ARMOR				
2505	Manteau	Manteau	IT_ARMOR				
2506	Manteau_	Manteau	IT_ARMOR				
2507	Cape_Of_Ancient_Lord	Ancient Cape	IT_ARMOR	bonus bAgi,1;			
2508	Ragamuffin_Cape	Ragamuffin Manteau	IT_ARMOR	bonus bUnbreakableGarment,0;   bonus bMdef,10;			
2509	Clack_Of_Servival	Survivor's Manteau	IT_ARMOR	bonus bMdef,5;   bonus bVit,10;			
2510	Novice_Hood	Somber Novice Hood	IT_ARMOR	bonus2 bSubEle,Ele_Neutral,20;			
2511	Skeletons_Cape	Skeleton Manteau	IT_ARMOR	bonus bStr,2;   bonus bInt,-3;   bonus bDex,2;   bonus bVit,-3;   bonus bLuk,2;   bonus bAgi,-4;			
2512	Novice_Manteau	Novice Manteau	IT_ARMOR	bonus2 bSubEle,Ele_Neutral,10;			
2513	Celestial_Robe	Heavenly Maiden Robe	IT_ARMOR				
2514	Pauldron	Pauldron	IT_ARMOR				
2515	Wing_Of_Eagle	Eagle Wing	IT_ARMOR				
2516	Falcon_Robe	Falcon Muffler	IT_ARMOR	bonus bFlee,15;   bonus bFlee2,5;			
2517	Valis_Manteau	Vali's Manteau	IT_ARMOR	bonus2 bSubEle,Ele_Neutral,15;			
2518	Morpheuss_Shawl	Morpheus's Shawl	IT_ARMOR	bonus bMaxSPrate,10;   bonus bMdef,3;			
2519	Morriganes_Manteau	Morrigane's Manteau	IT_ARMOR	bonus bLuk,2;   bonus bFlee2,8;			
2520	Goibnes_Shoulder_Arms	Goibne's Spaulders	IT_ARMOR	bonus bLongAtkDef,10;   bonus bMdef,2;   bonus bVit,1;			
2521	Angels_Warmth	Angelic Cardigan	IT_ARMOR	bonus bHPrecovRate,5;			
2522	Undershirt	Undershirt	IT_ARMOR	bonus bMdef,1;			
2523	Undershirt_	Undershirt	IT_ARMOR	bonus bMdef,1;			
2524	Valkyrie_Manteau	Valkyrian Manteau	IT_ARMOR	bonus bUnbreakableGarment,0;   if(BaseClass==Job_Mage||BaseClass==Job_Archer||BaseClass==Job_Acolyte) bonus bFlee2,5+(getequiprefinerycnt(EQI_GARMENT)*2);   else if(BaseClass==Job_Swordman||BaseClass==Job_Merchant||BaseClass==Job_Thief) bonus bShortWeaponDamageReturn,5+(getequiprefinerycnt(EQI_GARMENT)*2);			
2525	Cape_Of_Ancient_Lord_	Ancient Cape	IT_ARMOR	bonus bAgi,1;			
2526	Dragon_Scale_Coat	Coat of Dragon Scale	IT_ARMOR				
2527	Dragon_Breath	Dragon Breath	IT_ARMOR	bonus2 bSubRace,RC_Dragon,15;			
2528	Wool_Scarf	Wool Scarf	IT_ARMOR	bonus bMdef,4;			
2529	Rider_Insignia	Rider Insignia	IT_ARMOR	bonus bAgi,2;			
2530	Rider_Insignia_	Rider Insignia	IT_ARMOR	bonus bAgi,2;			
2531	Ulfhedinn	Ulfhedinn	IT_ARMOR	bonus3 bAutoSpellWhenHit,NPC_STONESKIN,1,20;			
2532	Mithril_Magic_Cape	Mithril Magic Cape	IT_ARMOR	bonus bMdef,3;   bonus5 bAutoSpellWhenHit,NPC_ANTIMAGIC,1,200,BF_MAGIC,0;			
2533	Freyja_Cape	Freyja Cape	IT_ARMOR	bonus2 bSubRace,RC_DemiPlayer,15;			
2534	Ruffler	Ruffler	IT_ARMOR	bonus2 bSubEle,Ele_Neutral,17;   bonus bFlee,17;			
2535	Cloak_Of_Survival_C	Cloak Of Survival	IT_ARMOR	bonus bVit,10;   bonus bMdef,10;			
2536	Skin_Of_Ventus	Skin of Ventus	IT_ARMOR	bonus bMdef,2;   bonus bMaxHP,200;   bonus bFlee,10;			
2537	Diabolus_Manteau	Diabolus Manteau	IT_ARMOR	bonus2 bSubEle,Ele_Neutral,5;   bonus bMaxHP,100;   bonus2 bAddDamageClass,1916,10;   bonus2 bAddDamageClass,1917,10;			
2538	Commander_Manteau	Captain's Manteau	IT_ARMOR	bonus bMaxHP,50;   bonus bMdef,1;   bonus2 bSubRace,RC_DemiPlayer,1;			
2539	Commander_Manteau_	Commander's Manteau	IT_ARMOR	bonus bMaxHP,50;   bonus bMdef,1;   bonus2 bSubRace,RC_DemiPlayer,1;			
2540	Sheriff_Manteau	Sheriff's Manteau	IT_ARMOR	bonus bMaxHP,50;   bonus bMdef,1;   bonus2 bSubRace,RC_DemiPlayer,1;			
2541	Asprika	Asprika	IT_ARMOR	bonus bMdef,5;   bonus3 bSubEle,Ele_Neutral,30,BF_SHORT;   bonus3 bSubEle,Ele_Water,30,BF_SHORT;   bonus3 bSubEle,Ele_Earth,30,BF_SHORT;   bonus3 bSubEle,Ele_Fire,30,BF_SHORT;   bonus3 bSubEle,Ele_Wind,30,BF_SHORT;   bonus3 bSubEle,Ele_Poison,30,BF_SHORT;   bonus3 bSubEle,Ele_Holy,30,BF_SHORT;   bonus3 bSubEle,Ele_Dark,30,BF_SHORT;   bonus3 bSubEle,Ele_Ghost,30,BF_SHORT;   bonus3 bSubEle,Ele_Undead,30,BF_SHORT;   bonus bFlee,30;   skill AL_TELEPORT,1;   bonus bUnbreakableGarment,0;			
2542	Flame_Manteau	Flame Manteau of Naght Sieger	IT_ARMOR	bonus bMaxHPrate,5;   bonus bMdef,2;   bonus bMatkRate,1;   bonus2 bAddEle,Ele_Fire,2;			
2543	Sylphid_Manteau	Sylphid Manteau	IT_ARMOR	bonus bFlee,13;   bonus2 bSubEle,Ele_Neutral,13;   bonus bFlee2,1;			
2544	Leather_Of_Tendrilion	Leather of Tendrilion	IT_ARMOR	bonus2 bSubEle,Ele_Water,5;   bonus2 bSubEle,Ele_Earth,5;   bonus2 bSubRace,RC_Plant,5;   bonus2 bSubRace,RC_Brute,5;			
2545	Musika	Musika	IT_ARMOR	bonus bMdef,3;   bonus3 bAutoSpellWhenHit,AL_HEAL,max(getskilllv(AL_HEAL),1),20;			
2546	Beach_Manteau	Beach Manteau	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus2 bSubEle,Ele_Fire,10;			
2547	Cheap_Running_Shirts	Cheap Undershirt	IT_ARMOR	bonus bDex,2;   bonus bFlee,10;   bonus2 bSubEle,Ele_Neutral,10;   bonus bMdef,1;			
2548	Muffler_C	Neo Muffler	IT_ARMOR	bonus2 bSubRace,RC_DemiPlayer,10;   bonus bMaxHPrate,10;   bonus2 bSubEle,Ele_Water,5;   bonus2 bSubEle,Ele_Fire,5;   bonus2 bSubEle,Ele_Holy,5;   bonus2 bSubEle,Ele_Dark,5;			
2549	Krieger_Muffler1	Glorious Muffler	IT_ARMOR	bonus bMaxHPrate,5;   bonus2 bSubRace,RC_DemiPlayer,5;			
2550	Fishers_Muffler	Fisher's Muffler	IT_ARMOR				
2551	Rider_Insignia_M	Crest of the Rider	IT_ARMOR	bonus bAgi,2;			
2552	Mithril_Magic_Cape_M	Mithril Magic Manteau	IT_ARMOR	bonus bMdef,3;   bonus5 bAutoSpellWhenHit,NPC_ANTIMAGIC,1,200,BF_MAGIC,0;			
2553	Dragon_Manteau	Dragon Manteau	IT_ARMOR	bonus bAgi,1;   bonus bMdef,5;			
2554	Piece_Of_Angent_Skin	Nydhorgg's Shadow Garb	IT_ARMOR	bonus2 bSubEle,Ele_Neutral,7;   bonus2 bSubEle,Ele_Water,7;   bonus2 bSubEle,Ele_Earth,7;   bonus2 bSubEle,Ele_Fire,7;   bonus2 bSubEle,Ele_Wind,7;   bonus2 bSubEle,Ele_Poison,7;   bonus2 bSubEle,Ele_Holy,7;   bonus2 bSubEle,Ele_Dark,7;   bonus2 bSubEle,Ele_Ghost,7;   bonus2 bSubEle,Ele_Undead,7;   bonus bMaxSP,(BaseLevel/3)+(getrefine()*10);   bonus3 bSPDrainRate,10,1,0;   bonus bMdef,3;			
2601	Ring	Ring	IT_ARMOR	bonus bStr,2;			
2602	Earring	Earring	IT_ARMOR	bonus bInt,2;			
2603	Necklace	Necklace	IT_ARMOR	bonus bVit,2;			
2604	Glove	Glove	IT_ARMOR	bonus bDex,2;			
2605	Brooch	Brooch	IT_ARMOR	bonus bAgi,2;			
2607	Clip	Clip	IT_ARMOR	bonus bMaxSP,10;			
2608	Rosary	Rosary	IT_ARMOR	bonus bMdef,5;   bonus bLuk,2;			
2609	Skul_Ring	Skull Ring	IT_ARMOR				
2610	Gold_Ring	Gold Ring	IT_ARMOR				
2611	Silver_Ring	Silver Ring	IT_ARMOR				
2612	Flower_Ring	Flower Ring	IT_ARMOR				
2613	Diamond_Ring	Diamond Ring	IT_ARMOR				
2614	An_Eye_Of_Dullahan	Eye of Dullahan	IT_ARMOR	bonus2 bResEff,Eff_Poison,10000;   bonus2 bSubRace,RC_Undead,4;   bonus2 bSubRace,RC_Demon,4;			
2615	Safety_Ring	Safety Ring	IT_ARMOR	bonus bMdef,3;			
2616	Critical_Ring	Critical Ring	IT_ARMOR	bonus bCritical,5;			
2617	Mitten_Of_Presbyter	Celebrant's Mitten	IT_ARMOR	bonus bInt,1;			
2618	Matyrs_Flea_Guard	Matyr's Leash	IT_ARMOR	bonus bAgi,1;			
2619	Thimble_Of_Archer	Bow Thimble	IT_ARMOR	bonus bLongAtkRate,3;			
2620	Ring_Of_Rogue	Rogue's Treasure	IT_ARMOR	if(readparam(bStr)>=90) {    bonus bHit,10;    bonus bFlee,10;   }   if(readparam(bAgi)>=90) {    bonus bBaseAtk,10;    bonus bCritical,10;   }			
2621	Ring_	Ring	IT_ARMOR	bonus bStr,1;			
2622	Earring_	Earring	IT_ARMOR	bonus bInt,1;			
2623	Necklace_	Necklace	IT_ARMOR	bonus bVit,1;			
2624	Glove_	Glove	IT_ARMOR	bonus bDex,1;			
2625	Brooch_	Brooch	IT_ARMOR	bonus bAgi,1;			
2626	Rosary_	Rosary	IT_ARMOR	bonus bMdef,3;   bonus bLuk,1;			
2627	Belt	Belt	IT_ARMOR				
2628	Novice_Armlet	Novice Armlet	IT_ARMOR				
2629	Magingiorde	Megingjard	IT_ARMOR	bonus bStr,40;   bonus bMdef,7;			
2630	Brysinggamen	Brisingamen	IT_ARMOR	bonus bStr,6;   bonus bAgi,6;   bonus bVit,6;   bonus bInt,6;   bonus bLuk,10;   bonus bMdef,5;			
2631	First_Age_Ring	Celebration Ring	IT_ARMOR				
2632	Korean_Trinket	Korean Trinket	IT_ARMOR	bonus bVit,1;   bonus bDex,1;   bonus bLuk,1;			
2633	Jade_Ring	Jade Ring	IT_ARMOR	bonus bStr,2;   bonus bInt,1;			
2634	Bridegroom_Ring	Wedding Ring	IT_ARMOR	skill WE_MALE,1;   skill WE_FEMALE,1;   skill WE_CALLPARTNER,1;			
2635	Bride_Ring	Wedding Ring	IT_ARMOR	skill WE_MALE,1;   skill WE_FEMALE,1;   skill WE_CALLPARTNER,1;			
2636	Gold_Ring_	Gold Christmas Ring	IT_ARMOR	bonus bLuk,1;			
2637	Silver_Ring_	Silver Christmas Ring	IT_ARMOR	bonus bLuk,1;			
2638	Exorcize_Sachet	Sacred Incense	IT_ARMOR	bonus bStr,1;   bonus bLuk,1;			
2639	Purification_Sachet	Occult Incense	IT_ARMOR	bonus bInt,1;   bonus bAgi,1;			
2640	Kafra_Ring	Kafra Ring	IT_ARMOR	bonus bStr,1;   bonus bInt,1;   bonus bAgi,1;   bonus bLuk,1;   bonus bMdef,1;			
2641	Fashionable_Sack	Fashion Hip Sack	IT_ARMOR	bonus bStr,2;			
2642	Serins_Gold_Ring	Serin's Gold Ring	IT_ARMOR				
2643	Serins_Gold_Ring_	Serin's Gold Ring	IT_ARMOR				
2644	The_Sign_	The Sign	IT_ARMOR	bonus2 bAddRace, RC_All, 5;   bonus bMatkRate,5;			
2645	Moonlight_Ring	Moonlight Ring	IT_ARMOR	bonus bMdef,2;			
2646	Bunch_Of_Carnation	Bunch of Carnations	IT_ARMOR	bonus bAllStats,3;			
2647	Nile_Rose	Nile Rose	IT_ARMOR	bonus bMaxHP,10;			
2648	Morpheuss_Ring	Morpheus's Ring	IT_ARMOR	bonus bInt,1;   bonus bMaxSPrate,5;			
2649	Morpheuss_Armlet	Morpheus's Bracelet	IT_ARMOR	bonus bInt,1;   bonus bMaxSPrate,5;			
2650	Morriganes_Belt	Morrigane's Belt	IT_ARMOR	bonus bBaseAtk,5;   bonus bCritical,3;			
2651	Morriganes_Pendant	Morrigane's Pendant	IT_ARMOR	bonus bStr,2;   bonus bCritical,3;			
2652	Cursed_Lucky_Brooch	Goddess of Fortune's Cursed Brooch	IT_ARMOR	bonus bCritical,6;   bonus2 bAddEff2,Eff_Curse,50;			
2653	Sacrifice_Ring	Sacrifice Ring	IT_ARMOR				
2654	Shinobis_Sash	Shinobi Sash	IT_ARMOR	bonus bStr,1;   bonus bAgi,1;   bonus bMdef,1;			
2655	Bloody_Iron_Ball	Bloodied Shackle Ball	IT_ARMOR				
2656	Hyper_Changer	Armor Charm	IT_ARMOR	bonus bMaxHP,50;			
2657	Lab_Passport	Laboratory Permit	IT_ARMOR				
2658	Nile_Rose_	Nile Rose	IT_ARMOR	bonus bMaxHP,10;			
2659	Vesper_Core01	Vesper Core 01	IT_ARMOR	bonus bMdef,3;   bonus bInt,2;   bonus bMaxSPrate,5;			
2660	Vesper_Core02	Vesper Core 02	IT_ARMOR	bonus bMdef,3;   bonus bStr,3;   bonus bBaseAtk,10;			
2661	Vesper_Core03	Vesper Core 03	IT_ARMOR	bonus bMdef,3;   bonus bAgi,3;   bonus bFlee,5;			
2662	Vesper_Core04	Vesper Core 04	IT_ARMOR	bonus bMdef,3;   bonus bDex,3;   bonus bHit,10;			
2663	Gauntlet_Of_Accuracy	Gauntlet of Hit	IT_ARMOR	bonus bHit,15;   bonus bStr,1;			
2664	Scarf_Belt	Belcarf	IT_ARMOR	bonus bDex,2;   bonus bInt,1;			
2665	Ring_Of_Exorcism	Exorcising Ring	IT_ARMOR	bonus bMdef,1;   bonus2 bExpAddRace,RC_Undead,5;   bonus2 bExpAddRace,RC_Demon,5;			
2666	Lamp_Of_Hope	Lantern of Hope	IT_ARMOR	bonus bStr,2;   bonus2 bResEff,Eff_Blind,1000;			
2667	Glove_Of_Archer	Renown Archer's Gloves	IT_ARMOR	bonus bHit,5;   bonus bCritical,5;   bonus bDex,1;			
2668	Womens_Glory	Woman Glory	IT_ARMOR				
2669	Golden_Necklace_	RJC Necklace	IT_ARMOR	bonus bMaxSP,10;			
2670	Ring_Of_Longing	Ring of Longing	IT_ARMOR	bonus bFlee,5;			
2671	Thimble_Of_Archer_	Bow Thimble	IT_ARMOR	bonus bLongAtkRate,3;			
2672	Anniversary_Ring	3rd Anniversary Celebration Ring	IT_ARMOR				
2673	Shining_Ring	Warrior's Shining Ring	IT_ARMOR	bonus bBaseAtk,10;   bonus bSPrecovRate,3;			
2674	Honor_Ring	Ring of Honor	IT_ARMOR				
2675	Lord_Ring	Lord Ring	IT_ARMOR	bonus bAllStats,3;			
2676	Hunter_Earring	Hunter's Earring	IT_ARMOR	bonus2 bAddMonsterDropItem,7618,100;			
2677	Spiritual_Ring	Spiritual Ring	IT_ARMOR	bonus bInt,2;   bonus bDex,1;			
2678	Ring_Of_Flame_Lord	Ring Of Flame Lord	IT_ARMOR	bonus bStr,2;   bonus bVit,1;   bonus bBaseAtk,15;   bonus2 bSubEle,Ele_Fire,10;   bonus3 bAutoSpell,CH_SOULCOLLECT,1,30;   bonus3 bAutoSpell,MO_EXPLOSIONSPIRITS,1,10;   bonus3 bAutoSpell,PA_PRESSURE,2,30;   bonus3 bAutoSpell,MG_FIREBALL,1,150;   bonus3 bAutoSpell,KN_BOWLINGBASH,5,20;			
2679	Ring_Of_Resonance	Ring Of Resonance	IT_ARMOR	bonus bAgi,2;   bonus bVit,1;   bonus bMdef,2;   bonus4 bAutoSpellWhenHit,WZ_QUAGMIRE,1,50,0;   bonus3 bAutoSpellWhenHit,AS_SPLASHER,10,20;   bonus3 bAutoSpellWhenHit,AL_HEAL,10,30;   bonus3 bAutoSpellWhenHit,HP_ASSUMPTIO,3,20;   bonus3 bAutoSpellWhenHit,CG_TAROTCARD,5,20;			
2680	Lesser_Elemental_Ring	Lesser Elemental Ring	IT_ARMOR	bonus bAllStats,1;   bonus3 bAutoSpell,WZ_ESTIMATION,1,80;   bonus3 bAutoSpell,MC_IDENTIFY,1,50;   bonus3 bAutoSpell,TF_PICKSTONE,1,100;   bonus3 bAutoSpell,BS_GREED,1,10;   bonus3 bAutoSpellWhenHit,TK_RUN,5,20;   bonus3 bAutoSpellWhenHit,TK_HIGHJUMP,3,30;   bonus3 bAutoSpellWhenHit,NV_FIRSTAID,1,100;   bonus3 bAutoSpellWhenHit,TF_BACKSLIDING,1,50;			
2681	Republic_Ring	Republic Anniversary Ring	IT_ARMOR	bonus bAllStats,3;			
2682	Ring_Of_Water	Ring of Water	IT_ARMOR	bonus2 bSubEle,Ele_Water,5;			
2683	Ring_Of_Fire	Ring of Fire	IT_ARMOR	bonus2 bSubEle,Ele_Fire,5;			
2684	Ring_Of_Wind	Ring of Wind	IT_ARMOR	bonus2 bSubEle,Ele_Wind,5;			
2685	Ring_Of_Earth	Ring of Earth	IT_ARMOR	bonus2 bSubEle,Ele_Earth,5;			
2686	Elven_Ears_C	Elven Ears	IT_ARMOR	bonus bInt,1;			
2687	Steel_Flower_C	Steel Flower	IT_ARMOR	bonus2 bSubRace,RC_Plant,3;			
2688	Critical_Ring_C	Critical Ring	IT_ARMOR	bonus bCritical,10;			
2689	Earring_C	Earring	IT_ARMOR	bonus bInt,3;			
2690	Ring_C	Ring	IT_ARMOR	bonus bStr,4;			
2691	Necklace_C	Necklace	IT_ARMOR	bonus bVit,4;			
2692	Glove_C	Glove	IT_ARMOR	bonus bDex,4;			
2693	Brooch_C	Brooch	IT_ARMOR	bonus bAgi,4;			
2694	Rosary_C	Rosary	IT_ARMOR	bonus bMdef,5;   bonus bLuk,4;			
2695	Safety_Ring_C	Safety Ring	IT_ARMOR	bonus bMdef,5;			
2696	Vesper_Core01_C	Vesper Core 01	IT_ARMOR	bonus bMdef,3;   bonus bInt,2;   bonus bMaxSPrate,5;			
2697	Vesper_Core02_C	Vesper Core 02	IT_ARMOR	bonus bMdef,3;   bonus bStr,3;   bonus bBaseAtk,10;			
2698	Vesper_Core03_C	Vesper Core 03	IT_ARMOR	bonus bMdef,3;   bonus bAgi,3;   bonus bFlee,5;			
2699	Vesper_Core04_C	Vesper Core 04	IT_ARMOR	bonus bMdef,3;   bonus bDex,3;   bonus bHit,10;			
2700	Red_Silk_Seal	Red Silk Seal	IT_ARMOR				
2701	Orleans_Glove	Orleans's Glove	IT_ARMOR	bonus bDex,2;   bonus bMatkRate,3;			
2702	Bison_Horn	Bison Horn	IT_ARMOR	bonus bAgi,2;			
2703	Expert_Ring	Expert Ring	IT_ARMOR	bonus bDelayrate,-5;   bonus bUseSPrate,5;			
2704	Golden_Accessory	Golden Accessories	IT_ARMOR	bonus bMdef,4;			
2705	Golden_Accessory2	Golden Accessories	IT_ARMOR	bonus2 bAddMonsterDropItem,12018,500;			
2706	Handcuff	Arrest Handcuffs	IT_ARMOR				
2707	GUSLI	GUSLI	IT_ARMOR				
2708	Chinese_Handicraft	Chinese Handicraft	IT_ARMOR	bonus3 bAutoSpell,MG_FIREBOLT,5,300;			
2709	5_Anniversary_Coin	5th Anniversary Coin	IT_ARMOR	bonus bAtkRate,5;   bonus bMatkRate,5;			
2710	Bloody_Iron_Ball_C	Bloody Iron Ball	IT_ARMOR	bonus bBaseAtk,30;			
2711	Spiritual_Ring_C	Spiritual Ring	IT_ARMOR	bonus bInt,2;   bonus bDex,2;			
2712	Ragnarok_Limited_Ed	Ragnarok Limited Edition	IT_ARMOR	bonus bVit,3;   bonus bAgi,3;   bonus bLuk,3;			
2713	Certificate_TW	Certificate	IT_ARMOR				
2714	Marvelous_Pandent	Marvelous Pendant	IT_ARMOR				
2715	Skul_Ring_	Skull Ring	IT_ARMOR	bonus2 bSubRace,RC_Undead,1;			
2716	Librarian_Glove	Librarian Glove	IT_ARMOR	bonus bMaxSP,20;			
2717	Pocket_Watch_	Pocket Watch	IT_ARMOR				
2718	Lunatic_Brooch	Lunatic Brooch	IT_ARMOR				
2719	Iron_Wrist	Iron Wrist	IT_ARMOR	bonus2 bSkillAtk,SM_BASH,6;   bonus2 bSkillAtk,MC_MAMMONITE,6;			
2720	Medal_Swordman	Medal of Honor	IT_ARMOR	bonus2 bAddRace, RC_All, 5;   bonus bMatkRate,5;   bonus bHit,10;   bonus bMaxHP,500;   bonus bMaxSP,50;   bonus3 bAddEff,Eff_Stun,100,ATF_SHORT;			
2721	Medal_Thief	Medal of Honor	IT_ARMOR	bonus2 bAddRace, RC_All, 5;   bonus bMatkRate,5;   bonus bFlee,10;   bonus bMaxHP,300;   bonus bMaxSP,80;   bonus3 bAddEff,Eff_Poison,100,ATF_SHORT;			
2722	Medal_Acolyte	Medal of Honor	IT_ARMOR	bonus2 bAddRace, RC_All, 5;   bonus bMatkRate,5;   bonus bMdef,6;   bonus bMaxHP,600;   bonus3 bAddEff,Eff_Silence,100,ATF_SHORT;			
2723	Medal_Mage	Medal of Honor	IT_ARMOR	bonus2 bAddRace, RC_All, 5;   bonus bMatkRate,5;   bonus bMdef,6;   bonus bMaxHP,600;   bonus2 bAddEffWhenHit,Eff_Stone,100;			
2724	Medal_Archer	Medal of Honor	IT_ARMOR	bonus2 bAddRace, RC_All, 5;   bonus bMatkRate,5;   bonus bCritical,10;   bonus bMaxHP,300;   bonus bMaxSP,80;   bonus3 bAddEff,Eff_Blind,100,ATF_LONG;			
2725	Medal_Merchant	Medal of Honor	IT_ARMOR	bonus2 bAddRace, RC_All, 5;   bonus bMatkRate,5;   bonus bAspdRate,10;   bonus bMaxHP,500;   bonus bMaxSP,50;   bonus3 bAddEff,Eff_Curse,100,ATF_SHORT;			
2726	Icarus_Wing	Icarus Wings	IT_ARMOR	bonus bMaxSP,50;   bonus bDex,3;			
2727	Bowman_Scarf	Bowman Scarf	IT_ARMOR	bonus bMaxSP,50;   bonus bDex,3;			
2728	Cursed_Hand	Cursed Hand	IT_ARMOR	bonus3 bAutoSpell,NPC_CRITICALWOUND,1,30;   bonus bHit,10;   bonus bHPrecovRate,20;			
2729	Diabolus_Ring	Diabolus Ring	IT_ARMOR	bonus bMaxHP,100;   bonus bMaxSP,100;   bonus bHealPower,5;   bonus2 bAddDamageClass,1916,10;   bonus2 bAddDamageClass,1917,10;			
2730	Morroc_Seal	Seal of Continental Guard	IT_ARMOR	bonus bMaxHP,50;   bonus bAspdRate,3;			
2731	Morroc_Charm_Stone	Rune Spellstone	IT_ARMOR	bonus bMaxSP,50;   bonus bCastrate,-1;			
2732	Morroc_Ring	Death Loop	IT_ARMOR	bonus bCritical,5;			
2733	Medal_Gunner	Sheriff Badge	IT_ARMOR	bonus2 bAddRace, RC_All, 5;   bonus bMatkRate,5;   bonus bCritical,10;   bonus bMaxHP,300;   bonus bMaxSP,80;   bonus3 bAddEff,Eff_Blind,100,ATF_LONG;			
2734	Directive_A	Directive	IT_ARMOR				
2735	Directive_B	Directive	IT_ARMOR				
2736	Navel_Ring	Navel Ring	IT_ARMOR	bonus bDex,3;   bonus bLuk,3;   bonus bMdef,2;			
2737	Foot_Ring	Foot Ring	IT_ARMOR	bonus bVit,3;   bonus bMaxHPrate,10;			
2738	Shiny_Coin	Shiny Coin	IT_ARMOR	bonus2 bAddRace, RC_All, 6;   bonus bMatkRate,6;			
2739	Ordinary_Coin	Ordinary Coin	IT_ARMOR	bonus2 bAddRace, RC_All, 5;   bonus bMatkRate,5;			
2740	Rusty_Coin	Rusty Coin	IT_ARMOR	bonus2 bAddRace, RC_All, 3;   bonus bMatkRate,3;			
2741	All_In_One_Ring	All In One Ring	IT_ARMOR	bonus bAllStats,1;   bonus bNoCastCancel,0;   bonus bCastrate,10;   skill AL_HEAL,1;   skill AL_TELEPORT,1;			
2742	Lucky_Clip	Lucky Clip	IT_ARMOR				
2743	Angelic_Ring	Angelic Ring	IT_ARMOR	bonus bInt,2;   bonus bDex,1;   bonus bMdef,2;   autobonus3 "{ bonus bHealPower,20; }",50,3000,AL_HEAL;   autobonus3 "{ bonus bHealPower,20; }",50,3000,AM_POTIONPITCHER;   autobonus3 "{ bonus bHealPower,20; }",50,3000,PR_SANCTUARY;			
2744	Sprint_Ring	Sprint Ring	IT_ARMOR	bonus bCastrate,-10;   bonus bDelayrate,-5;			
2745	Pinguicula_Corsage	Pinguicula Corsage	IT_ARMOR	bonus bMdef,2;   bonus bMaxSP,25;			
2746	Cold_Heart	Cold Heart	IT_ARMOR	bonus bAgi,3;			
2747	Black_Cat	Black Cat	IT_ARMOR	bonus bDex,3;			
2748	Cursed_Star	Cursed Star	IT_ARMOR	bonus bMdef,3;   bonus bDex,2;   bonus bLuk,-1;   bonus2 bHPLossRate,50,10000;   bonus3 bAddEff,Eff_Curse,200,ATF_WEAPON|ATF_LONG|ATF_TARGET;		heal -300,0;	
2749	Linen_Glove	Linen Glove	IT_ARMOR	bonus bMdef,2;   bonus bAgi,2;   bonus bDex,1;			
2750	Summer_Night_Dream	Summer Night Dream	IT_ARMOR	skill ALL_DREAM_SUMMERNIGHT,1;			
2751	Academy_Badge	Academy Of Badge	IT_ARMOR	if(BaseLevel<80) {    bonus bMaxHP,400;    bonus bMaxSP,200;   }			
2752	Praxinus_C	Praccsinos	IT_ARMOR	bonus2 bAddRace, RC_All, 5;   bonus bMatkRate,5;			
2753	Beholder_Ring	Beholder Ring	IT_ARMOR	bonus2 bExpAddRace,RC_Formless,15;			
2754	Hallow_Ring	Hallow Ring	IT_ARMOR	bonus2 bExpAddRace,RC_Undead,15;			
2755	Clamorous_Ring	Clamorous Ring	IT_ARMOR	bonus2 bExpAddRace,RC_Brute,15;			
2756	Chemical_Ring	Chemical Ring	IT_ARMOR	bonus2 bExpAddRace,RC_Plant,15;			
2757	Insecticide_Ring	Insecticide Ring	IT_ARMOR	bonus2 bExpAddRace,RC_Insect,15;			
2758	Fisher_Ring	Fischer Ring	IT_ARMOR	bonus2 bExpAddRace,RC_Fish,15;			
